"PV1SCIE","PV1READ","PV1MATH","SOCONPA","INFOJOB2","INFOJOB1","INFOCAR","ICTOUTSIDE","ICTCLASS","HOMESCH","ENTUSE","BELONG","MASTGOAL","RESILIENCE","SWBP","EUDMO","GFOFAIL","WORKMAST","COMPETE","ATTLNACT","PISADIFF","SCREADDIFF","SCREADCOMP","JOYREAD","TEACHINT","ADAPTIVITY","STIMREAD","PERFEED","DIRINS","TEACHSUP","DISCLIMA","ICTRES","WEALTH","HEDRES","CULTPOSS","HOMEPOS","ICTSCH","ICTHOME","ESCS","CHANGE","SCCHANGE","AGE","GRADE","ST016Q01NA","IMMIG","HISEI","HISCED","FISCED","MISCED","ISCEDL","ST001D01T","REPEAT","ST004D01T"
512.796,574.953,510.751,0.1965,-0.2439,0.9353,-0.0299,-0.445,-0.9758,0.4826,0.253,0.6818,-0.6331,-0.4531,-0.5928,-0.569,-0.3799,-0.6545,-0.9792,1.0844,0.2705,0.0755,-0.4089,0.638,-0.2934,0.1888,1.0419,0.7743,1.8202,0.7628,0.7843,-0.1536,-0.3917,-0.5813,0.6465,-0.2491,7,10,-0.274,0,0,15.5,1,9,2,25.2,6,6,6,3,10,0,1
402.659,402.96,369.635,0.9078,1.4601,-0.9778,0.4444,-1.3048,-0.5374,-2.2971,-1.5248,0.2033,-2.5252,-0.0614,0.7301,0.2621,-1.8939,-1.3692,-0.733,-1.6139,-1.272,-0.0697,-1.2042,-1.0322,0.1744,-0.5786,-0.62,-0.99,-1.0988,-1.8485,2.0345,0.0595,-0.232,-1.3873,-1.9141,-0.9744,3,6,-0.6978,1,1,15.92,1,3,1,52.72,4,4,0,3,10,0,1
474.353,539.065,414.216,0.3334,1.4601,-0.9778,1.3293,1.4525,-0.1648,0.0844,0.3392,-0.6693,-0.5467,-0.5176,-0.5928,-0.9827,0.4637,0.6291,-0.9792,0.4667,0.2705,-0.0697,1.2374,1.6946,-0.8687,-0.5786,0.1214,0.7743,0.8667,-0.3971,2.0345,-0.044,-0.3252,1.1793,2.3457,0.6641,6,11,-0.1609,0,0,15.25,0,5,2,23.47,5,5,5,2,9,0,1
548.038,628.107,549.926,0.9078,-0.3885,-0.0726,-0.4993,-0.7233,-0.5374,-0.0446,-0.4338,-0.5665,-1.1295,-1.274,-1.8489,-1.2631,0.5949,-1.6207,0.0113,0.0083,-0.2888,0.9065,0.1222,-0.0176,1.3209,0.836,2.0871,1.458,0.3183,1.314,0.0523,-0.8794,-0.7411,-1.6145,-1.9141,-1.472,6,8,-1.0045,1,0,16.17,1,1,1,26.64,5,4,5,3,10,0,1
552.034,622.236,538.535,0.9078,-1.4728,-0.2917,-1.2004,-0.5014,-1.2188,-0.8273,-0.4168,-1.5915,0.4317,2.3693,-1.3186,-0.569,1.8905,1.1448,1.2643,1.0844,1.0453,-0.0362,1.8839,0.5935,-0.6079,-1.0467,-0.6537,-0.6555,-1.6456,-1.3684,-0.4995,-1.4787,-0.9879,-0.6853,-1.9141,-1.3612,4,5,-1.3416,0,0,15.25,0,7,1,27.52,4,2,4,2,9,0,1
413.361,487.134,410.776,-0.3986,-1.4728,-0.9778,0.7014,0.2573,-1.2188,3.307,4.2444,-0.8273,0.5761,-0.8386,-0.5928,-0.3121,1.8905,-0.1015,0.1956,-0.6583,1.0453,-0.1031,0.1222,-0.9378,-1.0615,0.1041,0.5102,2.0165,-1.4177,-0.2023,-0.9184,-1.0893,-0.1448,-1.25,-0.4362,-0.9365,10,11,-0.4528,1,1,15.67,-1,4,1,31.08,6,4,6,2,8,1,1
472.41,505.698,559.363,0.9078,-1.4728,1.9988,-1.9166,0.2958,-1.2188,-0.2459,0.1356,-0.3184,0.9703,-0.4684,-0.5928,1.243,-1.8939,-0.1015,0.571,1.0844,-1.272,-0.663,-0.5485,-2.7114,-0.2934,1.1853,0.7586,0.7743,-0.686,0.6259,0.0523,-1.7779,-1.0797,-1.3835,0.1882,-1.2722,5,5,-1.3524,1,0,15.42,0,8,1,24.98,4,2,4,2,9,0,1
633.616,701.592,555.811,-1.0299,-1.079,-0.6566,-0.7212,0.2858,0.3701,-0.7732,-0.3536,-0.9836,-0.4347,-1.0974,-1.566,-1.7389,1.8905,-1.034,0.1956,-0.6583,-1.272,-0.0697,-0.4419,1.0123,0.1744,-2.2652,0.5102,0.7743,-0.7598,0.7015,2.0345,-0.1536,-0.517,1.1793,2.3457,0.5698,6,9,0.6856,0,0,15.33,0,4,1,57.37,6,4,6,2,9,0,1
483.387,542.608,567.346,0.9078,-1.4728,-0.9778,-1.8915,-0.8181,0.3911,-1.4899,-0.3178,-0.0553,-1.1295,-1.0974,0.7301,1.348,-0.687,-0.6545,-0.2661,1.0844,-1.272,-0.0697,0.1222,-0.1042,-0.8687,0.1041,-0.0999,-0.3253,-0.1174,1.314,-1.3604,0.2272,0.5958,-0.6853,1.0068,0.5295,6,11,1.0816,0,0,15.33,0,8,1,79.05,6,6,6,2,9,0,1
501.665,496.555,539.293,-0.3986,-1.4728,0.677,0.2568,-1.3048,-1.2188,-0.6933,0.2431,0.0348,-0.094,-0.5176,-0.5928,-0.9827,0.4637,0.487,0.1956,0.0042,0.2705,0.409,-0.7391,-1.9715,-1.0615,-0.1687,-0.0073,-1.6391,-1.6456,-0.3262,-0.4825,0.333,1.0606,0.0477,0.7899,0.7805,7,10,0.788,1,1,16.17,1,7,1,58.07,6,6,4,3,10,0,1
477.182,472.611,502.026,-0.3715,-0.7697,-0.9778,-0.68,-1.3048,-0.3375,0.0944,-0.409,-0.1858,0.5761,-1.5365,-1.3186,-0.4066,1.3423,0.5693,1.1811,0.0042,-0.2888,-0.0362,-0.4089,-0.7077,-1.0346,-1.4494,-0.6537,0.1027,-1.2468,-0.7857,-1.0963,-0.3629,0.2882,0.0477,1.3393,0.456,5,10,-0.0531,0,0,15.25,0,3,1,21.13,6,6,6,2,9,0,1
507.218,497.345,571.907,0.9078,-1.4728,0.8657,-0.4857,-1.3048,-1.2188,-2.2971,-1.183,-0.3184,0.1123,-0.5536,-1.566,-0.3121,0.8794,-0.1015,0.1956,1.0844,-1.272,-0.0362,-0.4089,-1.4526,-0.8262,-2.2652,-0.8104,-0.6555,-1.0499,-1.1481,0.2377,-0.1255,0.5106,-0.9649,-0.6073,-0.3309,4,9,0.4521,0,0,15.83,1,7,1,65.12,6,6,4,3,10,0,1
663.101,720.859,649.935,-1.9709,-1.4728,0.2512,0.6307,-0.1617,-0.0098,-0.2694,-0.51,-0.3184,0.0337,-0.8273,-0.5928,-0.9827,0.4637,-0.6545,1.2643,0.0281,0.2705,-0.0697,0.1222,0.638,-0.2934,0.4572,-0.103,-0.3253,-0.9726,-0.2023,-1.0963,-1.2275,-0.9576,-1.0118,-0.4157,-0.7453,7,6,-0.6973,0,0,15.83,1,7,1,26.62,5,5,5,3,10,0,1
732.907,712.872,646.916,-2.1377,0.8028,-0.1473,0.0736,-1.2192,-0.9758,-1.4039,-0.3917,-1.0523,-2.0701,-0.0614,-0.5928,-1.2631,0.1097,-0.1015,0.1956,-1.6055,-0.8863,-0.524,1.8839,1.5482,-0.2934,-1.0467,-1.3412,-1.6391,-0.6245,-1.3345,0.6019,0.2272,0.3385,-0.6853,0.6465,0.53,6,10,0.2791,0,0,15.92,1,5,1,36.92,6,6,6,3,10,0,1
471.598,451.07,477.426,0.9078,-1.4728,-0.9778,-1.9166,-1.3048,-1.2188,-2.2971,-1.409,-0.6693,0.5761,-0.8738,1.2386,0.2621,-0.4342,1.8164,-1.1146,-0.6583,0.2705,-0.0697,0.1222,-1.7421,0.1744,0.5437,-0.0042,-0.3253,0.4301,1.314,1.2471,1.0192,0.9808,-0.6853,0.0426,0.4718,2,11,0.0936,2,2,15.67,0,8,3,28.48,6,6,5,2,9,0,1
607.022,570.261,578.1,0.9078,0.6352,-0.0726,0.5312,-1.3048,0.194,-0.3996,-0.069,-1.404,1.8524,0.8236,-0.5928,1.7411,1.4083,1.8164,1.2643,1.0844,-1.272,-1.8876,1.2374,2.0787,-0.8262,-0.1687,0.5102,-0.3253,-0.9726,0.7015,-0.0424,0.5447,0.5033,-0.6853,1.3393,0.7006,4,10,0.2259,1,1,16,1,6,3,30.34,6,6,4,3,10,0,1
594.598,622.699,639.623,0.9078,0.2691,-0.9778,-0.68,-0.6237,-1.2188,-1.2893,0.5849,-0.1562,0.9703,1.0615,-0.5928,-0.569,-0.687,-0.1015,-0.2661,0.0083,-1.272,-1.8876,1.8839,0.1984,0.1744,0.1041,1.1543,0.7743,-0.3893,0.6259,2.0345,0.5236,1.1784,0.031,0.3092,0.8632,3,10,0.7851,0,0,15.83,0,8,1,68.7,5,5,5,2,9,0,1
482.43,496.376,549.625,0.9078,-0.7697,-0.9778,-0.4107,-1.3048,-1.2188,-1.2112,-0.713,-1.1206,-1.7101,-0.0614,-0.916,-0.267,0.1097,-0.1015,0.1956,1.0844,0.2705,-0.0362,1.8839,0.8628,-0.2934,-1.0467,0.026,-0.507,-1.7085,-0.8998,1.0294,0.1042,0.1579,-0.1357,1.3393,0.8644,5,6,1.2873,0,0,15.42,0,6,1,82.41,6,6,6,2,9,0,1
619.181,609.733,545.425,0.3334,-1.4728,0.677,0.289,-0.6237,-0.5146,-0.4503,-0.7202,-0.3184,0.7181,-0.096,-0.5928,0.2621,0.052,0.6291,0.1956,1.0844,0.2705,-0.0697,0.1222,0.0127,0.1744,-0.474,0.4798,-0.3253,-0.2081,0.2148,0.6911,-0.349,-0.6519,-1.3835,2.3457,0.0491,5,6,0.7946,0,0,16,1,7,1,74.66,6,6,6,3,10,0,1
566.953,577.146,585.838,0.9078,0.202,1.9988,0.9151,-1.3048,-1.2188,-0.9261,-0.8181,1.4685,0.1123,-0.096,1.2386,0.2621,0.5949,1.1448,0.1956,1.0844,-1.272,-0.524,1.2374,0.638,-0.2934,-2.2652,-0.6537,-0.3253,-0.2546,-0.9734,2.0345,1.2943,1.1376,1.1793,2.3457,1.7382,7,11,1.4471,0,0,16.08,1,8,1,71.39,6,5,6,3,10,0,1
543.74,589.867,527.941,0.9078,-0.1744,-0.0535,0.5722,1.7099,0.0733,-0.4902,-0.0885,-0.0633,-0.4347,0.3858,0.6502,1.7411,0.052,-0.6545,-0.5707,-0.6583,0.2705,0.409,0.1222,-0.4868,0.1744,1.1853,2.0871,2.0165,-1.0499,1.314,-0.0424,-0.2532,0.0142,-0.5492,2.3457,0.587,7,11,-0.4493,0,0,15.5,0,5,1,31.08,4,4,4,2,9,0,1
480.226,599.802,580.416,0.9078,-1.4728,-0.9778,-0.68,-1.3048,-1.2188,-0.8666,0.0516,0.3692,-0.4347,-0.0614,1.2386,0.8126,-0.13,-0.1015,-0.5707,1.0844,-1.272,-1.8876,1.8839,0.9011,1.8245,2.0073,2.0871,-0.3253,0.6532,-0.0862,1.2471,-0.94,-0.3014,1.1793,0.6465,0.0984,6,5,-0.0746,0,0,15.67,0,9,1,61.6,4,2,4,2,9,0,1
410.107,540.532,510.988,0.9078,-1.4728,-0.9778,-1.9166,-0.8181,-1.0928,-1.0928,-0.0632,2.7249,0.3133,-0.0614,0.5012,1.7411,-0.687,-0.1015,-0.2661,-0.6583,0.2705,0.5082,1.2374,2.6131,0.2598,0.1915,-0.2336,0.0728,-1.2468,-0.2023,-0.0896,0.2111,0.7201,1.1793,2.3457,1.7776,3,11,1.561,0,0,15.5,0,8,1,76.49,6,6,6,2,9,0,1
599.664,574.004,514.795,-1.0299,-1.4728,-0.9778,-1.1281,-1.3048,-1.0384,-1.4701,-0.8774,-0.3004,-2.5252,-1.6936,-1.3186,-2.1464,1.8905,0.6291,-2.345,-1.1534,0.7192,0.9065,-0.4089,-0.2406,0.6797,-0.474,0.8664,-0.3253,0.7198,-0.6176,-1.1923,-0.8694,-1.1816,0.0477,1.8376,-0.1531,7,5,0.2197,0,0,15.42,0,2,1,61.6,5,4,5,2,9,0,1
556.375,652.796,612.668,0.9078,-1.4728,1.2572,0.0736,-1.3048,-1.2188,-0.7732,-0.242,-0.3184,0.5761,-0.0614,1.2386,0.2621,0.4637,1.1448,0.1956,1.0844,0.2705,-1.8876,0.1222,-0.5831,-0.2934,-0.9282,-0.2654,-1.6391,-0.4616,-0.2023,2.0345,-0.3629,0.0767,-0.8449,-1.3205,-0.6336,6,7,-0.98,0,0,16.08,1,7,1,30.34,4,1,4,3,10,0,1
503.499,545.52,515.963,-1.9963,-1.079,-0.6566,-1.9166,0.0022,1.364,-1.0744,-0.2458,-0.3397,-0.7453,-1.0974,1.2386,0.2621,0.4637,-0.1015,-0.2047,0.4626,0.2705,-0.0697,-0.4089,-1.1285,1.2403,-0.2671,0.1214,-0.3253,-0.3893,-0.5886,1.3671,-0.3918,-0.1553,-1.1443,-0.9276,-0.649,3,6,-0.3405,0,0,15.83,0,9,1,30.59,6,6,1,2,9,1,1
403.547,494.288,466.945,-1.5287,-0.4913,-0.9778,-1.9166,-1.3048,-1.2188,1.0074,0.6304,-0.6123,-1.3162,-1.0352,-0.5928,0.2621,1.8905,-1.3692,-0.6151,1.0844,3.0064,-0.524,-0.4089,-2.7114,-1.4867,0.1941,2.0871,-1.6391,-0.1337,1.314,-2.1357,0.5236,1.0157,0.0477,0.7069,0.7993,4,9,0.9986,0,0,15.83,0,6,1,68.7,6,5,6,2,9,0,1
652.212,632.735,587.902,-1.0299,-1.4728,0.7741,0.9151,-1.3048,0.4124,-0.4596,0.0151,-0.5707,-1.0266,0.3444,0.1869,0.2621,1.1422,-1.034,-0.5707,-0.6583,-1.272,-0.0697,-0.7391,0.8418,-0.2934,-2.2652,-0.6537,0.0728,-0.2546,-0.0862,0.2621,0.7693,2.1024,-0.6853,-1.3205,0.3816,5,9,0.1502,0,0,15.92,1,8,1,67.11,4,4,4,3,10,0,1
571.986,575.438,597.688,0.9078,-1.4728,0.677,0.3039,-0.6237,-1.2188,-0.922,-0.6138,0.3018,0.0337,-0.0614,0.1869,-0.3121,0.4637,0.6291,-0.733,1.0844,-0.7816,-0.1483,-0.1056,-0.6431,0.6797,0.1915,0.7551,0.7743,-0.2546,-0.3971,-0.0424,-0.6231,-0.4734,0.0477,-0.0624,-0.4934,5,5,0.4515,0,0,15.67,1,9,1,68.7,6,4,6,3,10,0,1
498.171,578.411,454.352,0.3334,-1.4728,-0.9778,-1.9166,-0.3612,-0.5146,-0.2019,-0.226,-0.5635,-0.8444,-1.0974,-0.5928,-0.6723,-1.4242,-0.1015,-0.5707,1.0844,0.7192,1.2658,0.402,0.4956,-0.3689,-0.1687,-0.1313,-0.6555,-1.0202,0.1694,-0.8179,-0.3786,0.4623,-1.3835,-0.6073,-0.2232,6,9,-0.2672,0,0,15.42,0,4,1,24.98,6,6,6,2,9,0,1
468.304,482.523,467.114,0.9078,-0.7697,-0.9778,-1.1281,-0.1781,-1.2188,-0.5486,-0.8004,-0.3184,1.4751,0.3858,-0.5928,0.8126,0.052,0.5693,0.1956,1.0844,0.2705,0.5371,0.1222,-0.7215,0.1744,0.5464,0.1214,-1.256,-1.3309,1.314,0.2377,0.3692,0.5927,0.0477,0.6623,0.5969,6,8,0.8826,1,0,15.58,0,8,1,67.11,6,6,6,2,9,0,1
489.16,631.377,432.366,-0.9513,-0.5944,-0.2917,-0.68,0.5934,-1.2188,-0.6782,-0.2171,0.0348,-1.3162,1.5024,0.1869,0.5454,0.5949,-1.6692,-0.0591,-1.4136,0.7192,0.9065,0.1222,-0.0176,1.8245,0.4572,0.7551,1.0514,-0.2546,-0.5575,0.0763,-0.6231,-0.5215,-1.1443,-0.4948,-0.9852,5,9,-1.2309,0,0,15.42,0,6,1,24.98,4,2,4,2,9,0,1
491.763,478.025,498.531,0.9078,-0.1744,-0.9778,-1.1281,-1.3048,-1.2188,-2.2971,-0.52,-0.3184,-2.5252,-0.5176,1.2386,-0.523,1.8905,-1.3692,-0.2661,-2.5375,0.8232,0.439,-1.1806,-1.3214,-0.2061,-1.4537,-1.7115,-0.6555,-1.8843,-0.6552,1.0294,2.6563,1.4429,0.0477,0.4235,0.8403,4,10,1.2579,3,2,15.67,0,9,1,81.4,6,6,6,2,9,0,1
411.261,426.84,389.589,-1.5628,-0.7697,-0.9778,-1.1829,-1.3048,-1.2188,-2.2971,-1.6571,0.3124,-0.4347,-0.0614,-0.5928,0.2621,0.4637,-1.1187,0.1956,1.0844,0.2705,2.7752,-2.4403,-2.7114,0.1744,-0.9282,-0.62,0.7743,-0.9732,-0.2023,2.0345,0.0895,0.6037,-0.5813,-1.9141,-0.1707,7,10,0.6393,2,2,16.17,0,8,1,71.39,6,6,4,2,9,1,1
523.707,519.169,502.075,-1.2684,0.8028,0.5109,-0.0075,0.1616,1.011,-1.0097,0.2759,-0.5797,1.8524,-1.0583,0.1869,-0.9827,1.8905,1.8164,1.2643,1.0844,0.7323,1.1604,-0.4419,-1.1538,-0.2934,0.2783,0.5102,0.7743,0.5853,-0.2023,-0.9184,-1.4787,-1.3104,-2.4403,-0.7992,-2.0506,6,5,-0.1563,2,2,16.17,1,1,1,71.39,6,2,6,3,10,0,1
486.395,472.263,464.391,-1.6926,-0.7697,-0.9778,-1.9166,-0.8181,-0.2254,-0.5802,-0.9599,-0.3184,-1.0266,-1.0583,0.1869,-0.569,0.1097,-1.1187,-0.2047,-1.1664,0.2705,0.795,-0.849,-0.1542,0.9888,-0.1716,0.1214,-0.3253,-0.5072,0.385,-0.2058,0.6901,0.9839,0.0477,0.4235,0.619,6,10,0.1559,0,0,15.33,0,6,1,28.48,6,5,6,2,9,0,1
584.047,704.283,585.289,0.9078,0.2691,-0.9778,-1.9166,-1.3048,-0.5374,-1.6148,-0.4565,1.4685,0.4317,-0.0129,0.5012,0.8126,0.4637,-0.6545,0.1244,1.0844,-1.272,-1.8876,1.8839,0.6523,-0.1731,-1.4537,-1.3811,-0.3253,-1.5502,-0.2327,-1.4276,0.114,0.8459,-0.6853,1.2337,0.909,4,9,1.1934,0,0,15.5,0,9,1,76.49,6,6,6,2,9,0,1
634.636,656.856,587.095,-0.5888,-0.1744,0.2512,0.289,-0.6237,-1.2188,-1.205,-0.6966,-0.6464,0.7181,0.3193,-0.5928,-0.569,1.1422,0.0273,0.7871,0.4667,-1.272,-1.0064,1.2374,1.0781,-0.2934,-0.4708,-1.7115,-0.99,-1.6456,-0.3673,0.7843,0.1042,0.1046,-1.0118,0.6465,0.2588,5,10,0.8923,0,0,15.75,1,6,1,75.13,6,6,6,3,10,0,1
484.18,546.236,492.349,0.9078,-0.396,-0.9254,-0.0962,-0.4809,-0.6098,0.3321,0.9909,2.7249,1.8524,1.5024,1.2386,0.8126,-0.3799,1.8164,-0.1017,1.0844,-1.272,-0.524,1.2374,0.1984,0.9888,0.5437,2.0871,0.6372,0.373,0.6259,2.0345,0.5236,0.483,1.1793,2.3457,1.2372,8,11,1.381,1,1,15.25,0,9,1,79.05,6,5,6,2,9,0,1
505.449,588.541,473.707,0.3334,0.2691,-0.9778,-0.2062,0.2858,-0.0224,0.3271,0.2256,-0.1903,-1.3162,-0.096,-0.5928,-1.2631,1.4083,-0.1015,0.1956,1.0844,-0.2888,0.409,1.2374,0.8628,0.4593,-0.0791,0.5102,-0.0363,-0.4616,-0.9422,-0.0424,1.2943,-0.0918,0.0477,0.1882,-0.0054,5,7,0.5311,0,0,16.08,1,7,1,74.66,5,5,5,3,10,0,1
477.076,536.774,572.611,0.9078,0.0968,0.2662,-0.716,-0.5494,1.1673,-0.1952,-0.4694,-0.1843,0.8347,-0.4684,0.7301,-0.9827,1.8905,-0.6545,1.1811,1.0844,-1.272,-0.0362,0.1222,-0.0339,-0.6079,-0.1716,-0.3644,-0.3253,-1.3309,-1.1965,0.3456,-0.8794,-0.4734,-0.6853,-0.711,-0.7397,7,8,-0.2049,0,0,15.75,0,7,1,73.38,4,2,4,2,9,0,1
492.433,476.558,450.176,-0.9513,-0.1744,-0.9778,-0.4107,0.2858,1.0418,0.515,-0.1458,0.0348,-0.3152,-0.8738,0.3385,-0.9827,0.4637,-0.1015,0.1956,-0.6583,0.7192,0.8812,-0.7391,1.7513,-1.0615,-0.5786,-0.6537,0.7743,-1.3302,-0.3673,1.4022,-0.6231,-0.6103,1.1793,0.8836,-0.0509,9,10,0.2304,0,0,15.42,0,2,1,59.89,5,4,5,2,9,0,1
570.213,590.53,572.915,0.9078,-1.4728,0.0726,-0.7452,0.0889,-0.5146,-0.6767,-0.5677,0.4846,0.4317,-0.4684,-1.3186,-0.7233,-1.2792,-0.9834,-0.8705,0.4667,-1.272,-1.0064,1.2374,1.7513,0.7222,0.836,0.3782,0.0728,-0.7134,0.7015,0.871,-0.349,-0.0147,-0.6853,0.6465,0.1001,5,7,-0.2663,0,0,15.42,0,8,1,51.5,4,4,4,2,9,0,1
506.188,535.852,514.753,0.9078,1.4601,-0.9778,-0.68,0.0112,-0.6098,0.8562,0.3051,1.4685,1.8524,1.6219,1.2386,0.2621,-0.3799,0.5693,-0.2661,1.0844,-1.272,0.795,-0.7391,1.0123,1.8245,0.836,1.4931,2.0165,0.6525,1.314,-0.0424,0.9144,0.8141,0.0477,0.094,0.546,8,11,0.0609,0,0,15.25,0,8,1,58.77,4,2,4,2,9,0,1
481.146,560.484,518.539,-1.9709,0.8028,-0.0726,0.7937,-0.1638,0.0962,-0.3956,0.1746,-0.3004,-0.9441,1.1546,-1.1176,0.147,-1.8939,0.487,-0.6151,-1.391,-0.5536,0.409,1.2374,1.5482,1.8245,0.5464,0.5408,0.2012,0.006,0.7015,0.6019,1.8669,1.5914,1.1793,1.514,2.1459,6,11,1.5718,6,2,15.92,2,4,2,68.88,6,6,4,3,11,0,1
554.24,598.19,564.597,0.3691,0.7196,-0.9778,-0.468,0.9881,1.4934,-0.5007,-0.2452,-0.1843,0.9703,-0.0614,1.2386,0.2621,-0.9295,0.5693,-0.2661,0.4667,0.2705,0.409,1.1971,0.8628,0.6134,0.1915,0.2147,0.0728,-0.5072,1.314,-0.1898,0.6901,0.3382,1.1793,2.3457,1.4208,9,9,1.4719,0,0,15.75,0,9,1,79.74,6,5,6,2,9,0,1
351.37,397.416,445.474,-1.8266,-1.4728,0.2662,-0.6028,-0.7233,-1.2188,0.0928,0.127,-0.3184,-1.3162,-1.0974,1.2386,-0.6723,-0.687,-1.071,-0.9792,-1.4024,2.0802,2.7752,-2.4403,-1.4882,-0.2934,-0.5786,-0.62,-0.3253,-1.5502,-1.1965,-0.5268,-0.349,-0.4953,-1.2793,-1.9141,-1.0925,6,6,-1.2096,0,0,16,1,6,1,28.48,4,2,4,3,10,0,1
509.985,512.964,451.108,-0.7882,-1.079,-0.6566,0.1165,-0.8181,-1.0928,-0.8641,-0.1648,-1.0045,-0.094,-0.7444,-1.8489,-2.1464,1.8905,-0.6545,-0.6151,-0.6583,-1.272,0.5371,1.2374,2.6131,-2.2177,-2.2652,-1.515,-1.6391,-1.7471,-1.3583,2.0345,0.5236,0.0455,1.1793,1.2563,0.8953,5,9,0.8351,3,1,15.67,0,0,1,57.99,6,6,6,2,9,0,1
490.047,525.923,469.739,0.9078,-0.1744,-0.9778,0.3039,-0.8181,-0.6098,0.1243,-0.2777,-0.3184,-0.094,-0.8109,-0.5928,-0.9827,0.4637,-0.7233,-0.2661,0.0083,0.2705,-0.0697,0.1222,-0.2704,0.1744,-0.1687,-0.6537,-1.6391,-0.3001,1.314,1.0832,0.0895,0.6037,0.0477,0.0426,0.2687,8,9,0.6061,0,0,16.08,1,10,1,59.89,6,2,6,3,10,0,1
504.628,566.512,518.841,0.9078,0.8028,0.677,0.5312,-0.343,1.0524,0.3835,0.2218,0.6818,0.5761,0.7396,1.2386,-0.569,-0.3799,0.6291,0.1956,1.0844,-1.272,0.409,1.8839,0.8628,0.1744,0.1041,0.6153,0.7743,0.0351,1.314,-0.111,1.8669,0.5638,1.1793,1.514,1.1489,9,11,0.9735,0,0,15.92,1,10,1,72.24,5,4,5,3,10,0,1
592.756,578.255,502.117,0.0157,-0.7697,-0.9778,-1.1281,-0.8181,0.4905,-1.0914,-0.7023,0.0348,-0.094,0.7872,0.1038,1.348,1.1911,0.6291,-0.6151,1.0844,-1.272,-1.8876,1.2374,2.6131,-1.0615,-1.0504,-1.2261,-0.3253,-2.1693,-1.555,0.8946,-0.4533,-0.0274,-0.6853,0.4864,0.1561,5,9,0.8778,0,0,15.25,0,7,1,76.65,6,4,6,2,9,0,1
481.898,539.872,501.915,0.9078,-1.4728,-0.9778,-1.9166,-1.3048,-0.6098,-1.0353,-0.4294,-1.0095,-1.1295,-1.497,-0.5928,-0.9827,1.4083,-0.5983,-0.8705,1.0844,0.2705,0.409,-0.5485,-0.5581,1.2403,0.1915,2.0871,0.7743,-0.6406,1.314,-0.9647,0.8373,1.0688,-0.4004,1.7861,1.8429,6,9,1.6704,0,0,15.5,0,4,1,80.78,6,6,6,2,9,0,1
379.797,382.084,438.899,0.9078,-0.164,0.2662,0.8019,0.2858,0.3701,0.4445,-0.3564,1.4903,1.1969,0.0347,0.1869,1.7411,-1.1858,-0.6545,-0.8705,1.0844,1.2958,1.2658,-0.5485,-0.9016,0.9888,-0.5786,-0.1313,-0.3253,-0.7598,-0.0348,-0.0424,0.6901,0.9938,1.1793,0.7899,1.0291,4,10,0.6446,0,0,16,1,10,1,57.64,5,5,5,3,10,0,1
562.936,608.601,540.011,0.9078,-0.7111,-0.7239,-0.4015,-1.1088,1.1588,-1.3167,-0.4102,-0.0553,-0.4347,-0.1433,0.1869,0.2621,0.4637,-0.1015,0.1956,1.0844,-0.8863,-0.0697,0.1222,-0.6146,-1.2654,-0.9282,-1.3811,0.1027,-1.6464,-1.415,-0.2846,2.0259,2.2051,-1.0118,-0.0437,0.8591,7,11,1.1723,1,1,15.42,0,7,1,76.49,6,4,6,2,9,0,1
464.941,462.155,382.031,0.9078,0.3508,-0.9778,0.0736,-0.4835,0.4869,-0.0076,0.462,0.0348,-0.674,-0.5176,-0.5928,-0.569,1.4083,-0.6545,-0.5707,1.0844,0.5206,-0.416,0.1222,-0.9016,1.2662,0.1941,0.7551,0.299,-0.7134,-0.3673,0.4922,-0.3205,-0.2117,-0.1357,-0.7992,-0.4296,7,8,0.0027,2,2,15.75,1,6,1,56.35,5,4,5,3,10,0,1
589.764,679.264,607.687,0.3691,0.9416,-0.2917,0.0736,0.2893,2.4394,0.2722,0.0155,-0.3184,-1.1295,0.2883,-0.5928,-0.9827,0.052,-0.3178,-0.2661,-0.6506,0.2705,0.5082,0.1222,0.5385,0.1744,0.5464,0.5135,-0.3253,0.0836,0.2485,-0.4003,-0.3629,-0.5327,1.1793,1.4101,0.5153,7,8,0.8784,0,0,16.17,1,4,3,68.7,6,6,6,3,10,0,1
556.355,604.8,554.037,0.9078,-0.5944,1.2572,1.2532,1.4556,0.3818,1.1646,0.5869,0.9423,0.1123,2.3693,1.2386,-0.9827,1.8905,0.6291,1.1811,0.4667,-0.6346,0.409,0.6994,0.8628,1.8245,0.937,1.0419,2.0165,0.373,1.314,0.7843,3.601,4.1586,1.1793,2.3457,3.343,9,9,2.2234,0,0,15.92,1,10,1,76.49,6,6,6,3,10,0,1
577.68,597.24,520.697,0.9078,-0.1744,-0.9778,-0.4107,-0.4036,-0.2257,-0.3185,-0.1467,-0.3184,0.1123,0.3611,0.5012,0.2621,0.052,1.0596,-0.2661,0.4667,-1.272,-1.8876,0.1222,0.0995,0.6134,0.836,2.0871,1.1225,0.3183,1.314,-0.417,-0.6461,-0.3726,1.1793,0.7899,0.3625,8,8,0.4766,0,0,15.58,0,9,1,51.01,6,4,6,2,9,0,1
